State,Year,Sex,Spec_Nd,Age_Bin,Race,Adopted,Numbers
DC,2011,girl,specNo,under9,hispanic,adopted,0

DC,2011,girl,specNo,under9,other,notAdopted,3

DC,2011,girl,specNo,under9,other,adopted,0

DC,2011,girl,specNo,over9,white,notAdopted,0

DC,2011,girl,specNo,over9,white,adopted,0

DC,2011,girl,specNo,over9,black,notAdopted,79

DC,2011,girl,specNo,over9,black,adopted,19

DC,2011,girl,specNo,over9,hispanic,notAdopted,3

DC,2011,girl,specNo,over9,hispanic,adopted,1

DC,2011,girl,specNo,over9,other,notAdopted,0

DC,2011,girl,specNo,over9,other,adopted,0

DC,2011,girl,specYes,under9,white,notAdopted,0

DC,2011,girl,specYes,under9,white,adopted,0

DC,2011,girl,specYes,under9,black,notAdopted,0

DC,2011,girl,specYes,under9,black,adopted,0

DC,2011,girl,specYes,under9,hispanic,notAdopted,0

DC,2011,girl,specYes,under9,hispanic,adopted,0

DC,2011,girl,specYes,under9,other,notAdopted,0

DC,2011,girl,specYes,under9,other,adopted,0

DC,2011,girl,specYes,over9,white,notAdopted,0

DC,2011,girl,specYes,over9,white,adopted,0

DC,2011,girl,specYes,over9,black,notAdopted,0

DC,2011,girl,specYes,over9,black,adopted,0

DC,2011,girl,specYes,over9,hispanic,notAdopted,0

DC,2011,girl,specYes,over9,hispanic,adopted,0

DC,2011,girl,specYes,over9,other,notAdopted,0

DC,2011,girl,specYes,over9,other,adopted,0

DC,2012,boy,specNo,under9,white,notAdopted,0

DC,2012,boy,specNo,under9,white,adopted,0

DC,2012,boy,specNo,under9,black,notAdopted,75

DC,2012,boy,specNo,under9,black,adopted,39

DC,2012,boy,specNo,under9,hispanic,notAdopted,8

DC,2012,boy,specNo,under9,hispanic,adopted,1

DC,2012,boy,specNo,under9,other,notAdopted,0

DC,2012,boy,specNo,under9,other,adopted,0

DC,2012,boy,specNo,over9,white,notAdopted,0

DC,2012,boy,specNo,over9,white,adopted,0

DC,2012,boy,specNo,over9,black,notAdopted,81

DC,2012,boy,specNo,over9,black,adopted,24

DC,2012,boy,specNo,over9,hispanic,notAdopted,5

DC,2012,boy,specNo,over9,hispanic,adopted,1

DC,2012,boy,specNo,over9,other,notAdopted,1

DC,2012,boy,specNo,over9,other,adopted,0

DC,2012,boy,specYes,under9,white,notAdopted,0

DC,2012,boy,specYes,under9,white,adopted,0

DC,2012,boy,specYes,under9,black,notAdopted,0

DC,2012,boy,specYes,under9,black,adopted,0

DC,2012,boy,specYes,under9,hispanic,notAdopted,0

DC,2012,boy,specYes,under9,hispanic,adopted,0

DC,2012,boy,specYes,under9,other,notAdopted,0

DC,2012,boy,specYes,under9,other,adopted,0

DC,2012,boy,specYes,over9,white,notAdopted,0

DC,2012,boy,specYes,over9,white,adopted,0

DC,2012,boy,specYes,over9,black,notAdopted,0

DC,2012,boy,specYes,over9,black,adopted,0

DC,2012,boy,specYes,over9,hispanic,notAdopted,0

DC,2012,boy,specYes,over9,hispanic,adopted,0

DC,2012,boy,specYes,over9,other,notAdopted,0

DC,2012,boy,specYes,over9,other,adopted,0

DC,2012,girl,specNo,under9,white,notAdopted,3

DC,2012,girl,specNo,under9,white,adopted,0

DC,2012,girl,specNo,under9,black,notAdopted,55

DC,2012,girl,specNo,under9,black,adopted,33

DC,2012,girl,specNo,under9,hispanic,notAdopted,6

DC,2012,girl,specNo,under9,hispanic,adopted,2

DC,2012,girl,specNo,under9,other,notAdopted,0

DC,2012,girl,specNo,under9,other,adopted,0

DC,2012,girl,specNo,over9,white,notAdopted,0

DC,2012,girl,specNo,over9,white,adopted,0

DC,2012,girl,specNo,over9,black,notAdopted,72

DC,2012,girl,specNo,over9,black,adopted,21

DC,2012,girl,specNo,over9,hispanic,notAdopted,6

DC,2012,girl,specNo,over9,hispanic,adopted,2

DC,2012,girl,specNo,over9,other,notAdopted,1

DC,2012,girl,specNo,over9,other,adopted,0

DC,2012,girl,specYes,under9,white,notAdopted,0

DC,2012,girl,specYes,under9,white,adopted,0

DC,2012,girl,specYes,under9,black,notAdopted,0

DC,2012,girl,specYes,under9,black,adopted,0

DC,2012,girl,specYes,under9,hispanic,notAdopted,0

DC,2012,girl,specYes,under9,hispanic,adopted,0

DC,2012,girl,specYes,under9,other,notAdopted,0

DC,2012,girl,specYes,under9,other,adopted,0

DC,2012,girl,specYes,over9,white,notAdopted,0

DC,2012,girl,specYes,over9,white,adopted,0

DC,2012,girl,specYes,over9,black,notAdopted,0

DC,2012,girl,specYes,over9,black,adopted,0

DC,2012,girl,specYes,over9,hispanic,notAdopted,0

DC,2012,girl,specYes,over9,hispanic,adopted,0

DC,2012,girl,specYes,over9,other,notAdopted,0

DC,2012,girl,specYes,over9,other,adopted,0

DC,2013,boy,specNo,under9,white,notAdopted,0

DC,2013,boy,specNo,under9,white,adopted,0

DC,2013,boy,specNo,under9,black,notAdopted,66

DC,2013,boy,specNo,under9,black,adopted,2

DC,2013,boy,specNo,under9,hispanic,notAdopted,3

DC,2013,boy,specNo,under9,hispanic,adopted,1

DC,2013,boy,specNo,under9,other,notAdopted,0

DC,2013,boy,specNo,under9,other,adopted,0

DC,2013,boy,specNo,over9,white,notAdopted,0

DC,2013,boy,specNo,over9,white,adopted,0

DC,2013,boy,specNo,over9,black,notAdopted,75

DC,2013,boy,specNo,over9,black,adopted,2

DC,2013,boy,specNo,over9,hispanic,notAdopted,6

DC,2013,boy,specNo,over9,hispanic,adopted,0

DC,2013,boy,specNo,over9,other,notAdopted,1

DC,2013,boy,specNo,over9,other,adopted,0

DC,2013,boy,specYes,under9,white,notAdopted,0

DC,2013,boy,specYes,under9,white,adopted,0

DC,2013,boy,specYes,under9,black,notAdopted,0

DC,2013,boy,specYes,under9,black,adopted,0

DC,2013,boy,specYes,under9,hispanic,notAdopted,0

DC,2013,boy,specYes,under9,hispanic,adopted,0

DC,2013,boy,specYes,under9,other,notAdopted,0

DC,2013,boy,specYes,under9,other,adopted,0

DC,2013,boy,specYes,over9,white,notAdopted,0

DC,2013,boy,specYes,over9,white,adopted,0

DC,2013,boy,specYes,over9,black,notAdopted,0

DC,2013,boy,specYes,over9,black,adopted,0

DC,2013,boy,specYes,over9,hispanic,notAdopted,0

DC,2013,boy,specYes,over9,hispanic,adopted,0

DC,2013,boy,specYes,over9,other,notAdopted,0

DC,2013,boy,specYes,over9,other,adopted,0

DC,2013,girl,specNo,under9,white,notAdopted,0

DC,2013,girl,specNo,under9,white,adopted,0

DC,2013,girl,specNo,under9,black,notAdopted,50

DC,2013,girl,specNo,under9,black,adopted,1

DC,2013,girl,specNo,under9,hispanic,notAdopted,8

DC,2013,girl,specNo,under9,hispanic,adopted,0

DC,2013,girl,specNo,under9,other,notAdopted,2

DC,2013,girl,specNo,under9,other,adopted,0

DC,2013,girl,specNo,over9,white,notAdopted,0

DC,2013,girl,specNo,over9,white,adopted,0

DC,2013,girl,specNo,over9,black,notAdopted,56

DC,2013,girl,specNo,over9,black,adopted,0

DC,2013,girl,specNo,over9,hispanic,notAdopted,9

DC,2013,girl,specNo,over9,hispanic,adopted,0

DC,2013,girl,specNo,over9,other,notAdopted,0

DC,2013,girl,specNo,over9,other,adopted,0

DC,2013,girl,specYes,under9,white,notAdopted,0

DC,2013,girl,specYes,under9,white,adopted,0

DC,2013,girl,specYes,under9,black,notAdopted,0

DC,2013,girl,specYes,under9,black,adopted,0

DC,2013,girl,specYes,under9,hispanic,notAdopted,0

DC,2013,girl,specYes,under9,hispanic,adopted,0

DC,2013,girl,specYes,under9,other,notAdopted,0

DC,2013,girl,specYes,under9,other,adopted,0

DC,2013,girl,specYes,over9,white,notAdopted,0

DC,2013,girl,specYes,over9,white,adopted,0

DC,2013,girl,specYes,over9,black,notAdopted,0

DC,2013,girl,specYes,over9,black,adopted,0

DC,2013,girl,specYes,over9,hispanic,notAdopted,0

DC,2013,girl,specYes,over9,hispanic,adopted,0

DC,2013,girl,specYes,over9,other,notAdopted,0

DC,2013,girl,specYes,over9,other,adopted,0

DC,2014,boy,specNo,under9,white,notAdopted,0

DC,2014,boy,specNo,under9,white,adopted,0

DC,2014,boy,specNo,under9,black,notAdopted,70

DC,2014,boy,specNo,under9,black,adopted,0

DC,2014,boy,specNo,under9,hispanic,notAdopted,5

DC,2014,boy,specNo,under9,hispanic,adopted,0

DC,2014,boy,specNo,under9,other,notAdopted,0

DC,2014,boy,specNo,under9,other,adopted,0

DC,2014,boy,specNo,over9,white,notAdopted,0

DC,2014,boy,specNo,over9,white,adopted,0

DC,2014,boy,specNo,over9,black,notAdopted,61

DC,2014,boy,specNo,over9,black,adopted,0

DC,2014,boy,specNo,over9,hispanic,notAdopted,5

DC,2014,boy,specNo,over9,hispanic,adopted,0

DC,2014,boy,specNo,over9,other,notAdopted,0

DC,2014,boy,specNo,over9,other,adopted,0

DC,2014,boy,specYes,under9,white,notAdopted,0

DC,2014,boy,specYes,under9,white,adopted,0

DC,2014,boy,specYes,under9,black,notAdopted,0

DC,2014,boy,specYes,under9,black,adopted,0

DC,2014,boy,specYes,under9,hispanic,notAdopted,0

DC,2014,boy,specYes,under9,hispanic,adopted,0

DC,2014,boy,specYes,under9,other,notAdopted,0

DC,2014,boy,specYes,under9,other,adopted,0

DC,2014,boy,specYes,over9,white,notAdopted,0

DC,2014,boy,specYes,over9,white,adopted,0

DC,2014,boy,specYes,over9,black,notAdopted,0

DC,2014,boy,specYes,over9,black,adopted,0

DC,2014,boy,specYes,over9,hispanic,notAdopted,0

DC,2014,boy,specYes,over9,hispanic,adopted,0

DC,2014,boy,specYes,over9,other,notAdopted,0

DC,2014,boy,specYes,over9,other,adopted,0

DC,2014,girl,specNo,under9,white,notAdopted,0

DC,2014,girl,specNo,under9,white,adopted,0

DC,2014,girl,specNo,under9,black,notAdopted,50

DC,2014,girl,specNo,under9,black,adopted,0

DC,2014,girl,specNo,under9,hispanic,notAdopted,4

DC,2014,girl,specNo,under9,hispanic,adopted,0

DC,2014,girl,specNo,under9,other,notAdopted,2

DC,2014,girl,specNo,under9,other,adopted,0

DC,2014,girl,specNo,over9,white,notAdopted,0

DC,2014,girl,specNo,over9,white,adopted,0

DC,2014,girl,specNo,over9,black,notAdopted,45

DC,2014,girl,specNo,over9,black,adopted,0

DC,2014,girl,specNo,over9,hispanic,notAdopted,8

DC,2014,girl,specNo,over9,hispanic,adopted,0

DC,2014,girl,specNo,over9,other,notAdopted,1

DC,2014,girl,specNo,over9,other,adopted,0

DC,2014,girl,specYes,under9,white,notAdopted,0

DC,2014,girl,specYes,under9,white,adopted,0

DC,2014,girl,specYes,under9,black,notAdopted,0

DC,2014,girl,specYes,under9,black,adopted,0

DC,2014,girl,specYes,under9,hispanic,notAdopted,0

DC,2014,girl,specYes,under9,hispanic,adopted,0

DC,2014,girl,specYes,under9,other,notAdopted,0

DC,2014,girl,specYes,under9,other,adopted,0

DC,2014,girl,specYes,over9,white,notAdopted,0

DC,2014,girl,specYes,over9,white,adopted,0

DC,2014,girl,specYes,over9,black,notAdopted,0

DC,2014,girl,specYes,over9,black,adopted,0

DC,2014,girl,specYes,over9,hispanic,notAdopted,0

DC,2014,girl,specYes,over9,hispanic,adopted,0

DC,2014,girl,specYes,over9,other,notAdopted,0

DC,2014,girl,specYes,over9,other,adopted,0

DC,2015,boy,specNo,under9,white,notAdopted,1

DC,2015,boy,specNo,under9,white,adopted,0

DC,2015,boy,specNo,under9,black,notAdopted,61

DC,2015,boy,specNo,under9,black,adopted,0

DC,2015,boy,specNo,under9,hispanic,notAdopted,7

DC,2015,boy,specNo,under9,hispanic,adopted,0

DC,2015,boy,specNo,under9,other,notAdopted,2

DC,2015,boy,specNo,under9,other,adopted,0

DC,2015,boy,specNo,over9,white,notAdopted,0

DC,2015,boy,specNo,over9,white,adopted,0

DC,2015,boy,specNo,over9,black,notAdopted,52

DC,2015,boy,specNo,over9,black,adopted,0

DC,2015,boy,specNo,over9,hispanic,notAdopted,6

DC,2015,boy,specNo,over9,hispanic,adopted,0

DC,2015,boy,specNo,over9,other,notAdopted,2

DC,2015,boy,specNo,over9,other,adopted,0

DC,2015,boy,specYes,under9,white,notAdopted,0

DC,2015,boy,specYes,under9,white,adopted,0

DC,2015,boy,specYes,under9,black,notAdopted,0

DC,2015,boy,specYes,under9,black,adopted,0

DC,2015,boy,specYes,under9,hispanic,notAdopted,0

DC,2015,boy,specYes,under9,hispanic,adopted,0

DC,2015,boy,specYes,under9,other,notAdopted,0

DC,2015,boy,specYes,under9,other,adopted,0

DC,2015,boy,specYes,over9,white,notAdopted,0

DC,2015,boy,specYes,over9,white,adopted,0

DC,2015,boy,specYes,over9,black,notAdopted,0

DC,2015,boy,specYes,over9,black,adopted,0

DC,2015,boy,specYes,over9,hispanic,notAdopted,0

DC,2015,boy,specYes,over9,hispanic,adopted,0

DC,2015,boy,specYes,over9,other,notAdopted,0

DC,2015,boy,specYes,over9,other,adopted,0

DC,2015,girl,specNo,under9,white,notAdopted,0

DC,2015,girl,specNo,under9,white,adopted,0

DC,2015,girl,specNo,under9,black,notAdopted,50

DC,2015,girl,specNo,under9,black,adopted,0

DC,2015,girl,specNo,under9,hispanic,notAdopted,5

DC,2015,girl,specNo,under9,hispanic,adopted,0

DC,2015,girl,specNo,under9,other,notAdopted,2

DC,2015,girl,specNo,under9,other,adopted,0

DC,2015,girl,specNo,over9,white,notAdopted,0

DC,2015,girl,specNo,over9,white,adopted,0

DC,2015,girl,specNo,over9,black,notAdopted,41

DC,2015,girl,specNo,over9,black,adopted,0

DC,2015,girl,specNo,over9,hispanic,notAdopted,3

DC,2015,girl,specNo,over9,hispanic,adopted,0

DC,2015,girl,specNo,over9,other,notAdopted,1

DC,2015,girl,specNo,over9,other,adopted,0

DC,2015,girl,specYes,under9,white,notAdopted,0

DC,2015,girl,specYes,under9,white,adopted,0

DC,2015,girl,specYes,under9,black,notAdopted,0

DC,2015,girl,specYes,under9,black,adopted,0

DC,2015,girl,specYes,under9,hispanic,notAdopted,0

DC,2015,girl,specYes,under9,hispanic,adopted,0

DC,2015,girl,specYes,under9,other,notAdopted,0

DC,2015,girl,specYes,under9,other,adopted,0

DC,2015,girl,specYes,over9,white,notAdopted,0

DC,2015,girl,specYes,over9,white,adopted,0

DC,2015,girl,specYes,over9,black,notAdopted,0

DC,2015,girl,specYes,over9,black,adopted,0

DC,2015,girl,specYes,over9,hispanic,notAdopted,0

DC,2015,girl,specYes,over9,hispanic,adopted,0

DC,2015,girl,specYes,over9,other,notAdopted,0

DC,2015,girl,specYes,over9,other,adopted,0

Delaware,2004,boy,specNo,under9,white,notAdopted,25

Delaware,2004,boy,specNo,under9,white,adopted,0

Delaware,2004,boy,specNo,under9,black,notAdopted,34

Delaware,2004,boy,specNo,under9,black,adopted,0

Delaware,2004,boy,specNo,under9,hispanic,notAdopted,4

Delaware,2004,boy,specNo,under9,hispanic,adopted,0

Delaware,2004,boy,specNo,under9,other,notAdopted,0

Delaware,2004,boy,specNo,under9,other,adopted,0

Delaware,2004,boy,specNo,over9,white,notAdopted,14

Delaware,2004,boy,specNo,over9,white,adopted,0

Delaware,2004,boy,specNo,over9,black,notAdopted,28

Delaware,2004,boy,specNo,over9,black,adopted,0

Delaware,2004,boy,specNo,over9,hispanic,notAdopted,1

Delaware,2004,boy,specNo,over9,hispanic,adopted,0

Delaware,2004,boy,specNo,over9,other,notAdopted,0

Delaware,2004,boy,specNo,over9,other,adopted,0

Delaware,2004,boy,specYes,under9,white,notAdopted,1

Delaware,2004,boy,specYes,under9,white,adopted,0

Delaware,2004,boy,specYes,under9,black,notAdopted,3

Delaware,2004,boy,specYes,under9,black,adopted,0

Delaware,2004,boy,specYes,under9,hispanic,notAdopted,2

Delaware,2004,boy,specYes,under9,hispanic,adopted,0

Delaware,2004,boy,specYes,under9,other,notAdopted,0

Delaware,2004,boy,specYes,under9,other,adopted,0

Delaware,2004,boy,specYes,over9,white,notAdopted,3

Delaware,2004,boy,specYes,over9,white,adopted,0

Delaware,2004,boy,specYes,over9,black,notAdopted,12

Delaware,2004,boy,specYes,over9,black,adopted,0

Delaware,2004,boy,specYes,over9,hispanic,notAdopted,0

Delaware,2004,boy,specYes,over9,hispanic,adopted,0

Delaware,2004,boy,specYes,over9,other,notAdopted,0

Delaware,2004,boy,specYes,over9,other,adopted,0

Delaware,2004,girl,specNo,under9,white,notAdopted,10

Delaware,2004,girl,specNo,under9,white,adopted,0

Delaware,2004,girl,specNo,under9,black,notAdopted,30

Delaware,2004,girl,specNo,under9,black,adopted,0

Delaware,2004,girl,specNo,under9,hispanic,notAdopted,3

Delaware,2004,girl,specNo,under9,hispanic,adopted,0

Delaware,2004,girl,specNo,under9,other,notAdopted,0

Delaware,2004,girl,specNo,under9,other,adopted,0

Delaware,2004,girl,specNo,over9,white,notAdopted,10

Delaware,2004,girl,specNo,over9,white,adopted,0

Delaware,2004,girl,specNo,over9,black,notAdopted,26

Delaware,2004,girl,specNo,over9,black,adopted,0

Delaware,2004,girl,specNo,over9,hispanic,notAdopted,3

Delaware,2004,girl,specNo,over9,hispanic,adopted,0

Delaware,2004,girl,specNo,over9,other,notAdopted,0

Delaware,2004,girl,specNo,over9,other,adopted,0

Delaware,2004,girl,specYes,under9,white,notAdopted,2

Delaware,2004,girl,specYes,under9,white,adopted,0

Delaware,2004,girl,specYes,under9,black,notAdopted,1

Delaware,2004,girl,specYes,under9,black,adopted,0

Delaware,2004,girl,specYes,under9,hispanic,notAdopted,1

Delaware,2004,girl,specYes,under9,hispanic,adopted,0

Delaware,2004,girl,specYes,under9,other,notAdopted,0

Delaware,2004,girl,specYes,under9,other,adopted,0

Delaware,2004,girl,specYes,over9,white,notAdopted,0

Delaware,2004,girl,specYes,over9,white,adopted,0

Delaware,2004,girl,specYes,over9,black,notAdopted,5

Delaware,2004,girl,specYes,over9,black,adopted,0

Delaware,2004,girl,specYes,over9,hispanic,notAdopted,0

Delaware,2004,girl,specYes,over9,hispanic,adopted,0

Delaware,2004,girl,specYes,over9,other,notAdopted,0

Delaware,2004,girl,specYes,over9,other,adopted,0

Delaware,2005,boy,specNo,under9,white,notAdopted,35

Delaware,2005,boy,specNo,under9,white,adopted,0

Delaware,2005,boy,specNo,under9,black,notAdopted,35

Delaware,2005,boy,specNo,under9,black,adopted,0

Delaware,2005,boy,specNo,under9,hispanic,notAdopted,5

Delaware,2005,boy,specNo,under9,hispanic,adopted,0

Delaware,2005,boy,specNo,under9,other,notAdopted,0

Delaware,2005,boy,specNo,under9,other,adopted,0

Delaware,2005,boy,specNo,over9,white,notAdopted,21

Delaware,2005,boy,specNo,over9,white,adopted,0

Delaware,2005,boy,specNo,over9,black,notAdopted,28

Delaware,2005,boy,specNo,over9,black,adopted,0

Delaware,2005,boy,specNo,over9,hispanic,notAdopted,1

Delaware,2005,boy,specNo,over9,hispanic,adopted,0

Delaware,2005,boy,specNo,over9,other,notAdopted,0

Delaware,2005,boy,specNo,over9,other,adopted,0

Delaware,2005,boy,specYes,under9,white,notAdopted,1

Delaware,2005,boy,specYes,under9,white,adopted,0

Delaware,2005,boy,specYes,under9,black,notAdopted,12

Delaware,2005,boy,specYes,under9,black,adopted,0

Delaware,2005,boy,specYes,under9,hispanic,notAdopted,1

Delaware,2005,boy,specYes,under9,hispanic,adopted,0

Delaware,2005,boy,specYes,under9,other,notAdopted,0

Delaware,2005,boy,specYes,under9,other,adopted,0

Delaware,2005,boy,specYes,over9,white,notAdopted,2

Delaware,2005,boy,specYes,over9,white,adopted,0

Delaware,2005,boy,specYes,over9,black,notAdopted,9

Delaware,2005,boy,specYes,over9,black,adopted,0

Delaware,2005,boy,specYes,over9,hispanic,notAdopted,1

Delaware,2005,boy,specYes,over9,hispanic,adopted,0

Delaware,2005,boy,specYes,over9,other,notAdopted,0

Delaware,2005,boy,specYes,over9,other,adopted,0

Delaware,2005,girl,specNo,under9,white,notAdopted,18

Delaware,2005,girl,specNo,under9,white,adopted,0

Delaware,2005,girl,specNo,under9,black,notAdopted,31

Delaware,2005,girl,specNo,under9,black,adopted,0

Delaware,2005,girl,specNo,under9,hispanic,notAdopted,2

Delaware,2005,girl,specNo,under9,hispanic,adopted,0

Delaware,2005,girl,specNo,under9,other,notAdopted,1

Delaware,2005,girl,specNo,under9,other,adopted,0

Delaware,2005,girl,specNo,over9,white,notAdopted,12

Delaware,2005,girl,specNo,over9,white,adopted,0

Delaware,2005,girl,specNo,over9,black,notAdopted,23

Delaware,2005,girl,specNo,over9,black,adopted,0

Delaware,2005,girl,specNo,over9,hispanic,notAdopted,4

Delaware,2005,girl,specNo,over9,hispanic,adopted,0

Delaware,2005,girl,specNo,over9,other,notAdopted,1

Delaware,2005,girl,specNo,over9,other,adopted,0

Delaware,2005,girl,specYes,under9,white,notAdopted,1

Delaware,2005,girl,specYes,under9,white,adopted,0

Delaware,2005,girl,specYes,under9,black,notAdopted,8

Delaware,2005,girl,specYes,under9,black,adopted,0

Delaware,2005,girl,specYes,under9,hispanic,notAdopted,1

Delaware,2005,girl,specYes,under9,hispanic,adopted,0
